Y2Q
1
rank 1,1,AAPL[0](1) ,二次平均趨勢值,0.061275784878980,二次平均預期報酬,55362.645406757830642,風險,903499.571912447107024
rank 2,1,IBM[10](2) ,二次平均趨勢值,0.050991874402012,二次平均預期報酬,20337.159168614896771,風險,398831.370823510515038
rank 3,1,V[25](3) ,二次平均趨勢值,0.036799797559257,二次平均預期報酬,24103.724536846199044,風險,654996.117792031844147
rank 4,1,MSFT[18](4) ,二次平均趨勢值,0.033150386407787,二次平均預期報酬,23663.027915357324673,風險,713808.509628687985241
rank 5,1,GS[8](5) ,二次平均趨勢值,0.030987911298067,二次平均預期報酬,42875.425679166037298,風險,1383617.800720905885100
rank 6,1,WBA[27](6) ,二次平均趨勢值,0.030772327385917,二次平均預期報酬,23632.433690596710221,風險,767976.805726175778545
rank 7,1,AXP[1](7) ,二次平均趨勢值,0.030451596788120,二次平均預期報酬,53890.883285010284453,風險,1769722.739335466409102
rank 8,1,KO[14](8) ,二次平均趨勢值,0.028752224612246,二次平均預期報酬,12853.377871319071346,風險,447039.421980752318632
rank 9,1,CSCO[4](9) ,二次平均趨勢值,0.028010968158805,二次平均預期報酬,20473.249201161408564,風險,730901.162897721864283
rank 10,1,MMM[16](10) ,二次平均趨勢值,0.022907756751983,二次平均預期報酬,19838.959782323338004,風險,866036.775102655752562
rank 11,1,DD[7](11) ,二次平均趨勢值,0.021030042812679,二次平均預期報酬,44826.498976745038817,風險,2131545.778390883468091
rank 12,1,INTC[11](12) ,二次平均趨勢值,0.020202113921586,二次平均預期報酬,16475.180037356549292,風險,815517.628566231229343
rank 13,1,UTX[24](13) ,二次平均趨勢值,0.019952009122255,二次平均預期報酬,15210.096060966756340,風險,762334.057075020740740
rank 14,1,MRK[17](14) ,二次平均趨勢值,0.019464912491130,二次平均預期報酬,11381.160406270242675,風險,584701.339472078601830
rank 15,1,DIS[6](15) ,二次平均趨勢值,0.017545913188294,二次平均預期報酬,17630.995367610317771,風險,1004849.116623506532051
rank 16,1,NKE[19](16) ,二次平均趨勢值,0.016060195299191,二次平均預期報酬,12534.088806190253308,風險,780444.357785697910003
rank 17,1,CAT[3](17) ,二次平均趨勢值,0.014583011112307,二次平均預期報酬,20157.832633879246714,風險,1382281.922343686223030
rank 18,1,TRV[22](18) ,二次平均趨勢值,0.013856774122611,二次平均預期報酬,9630.972080982532134,風險,695037.098516826052219
rank 19,1,JPM[13](19) ,二次平均趨勢值,0.013255661929193,二次平均預期報酬,21075.417936769918015,風險,1589918.183591853361577
rank 20,1,BA[2](20) ,二次平均趨勢值,0.012420068652437,二次平均預期報酬,12164.115663407917964,風險,979391.982750553754158
rank 21,1,HD[9](21) ,二次平均趨勢值,0.012267616454093,二次平均預期報酬,8757.333455722673534,風險,713857.780644959188066
rank 22,1,JNJ[12](22) ,二次平均趨勢值,0.009735045521408,二次平均預期報酬,4861.793803057922560,風險,499411.511981767718680
rank 23,1,CVX[5](23) ,二次平均趨勢值,0.008085016488781,二次平均預期報酬,3585.665742331208094,風險,443495.167549374629743
rank 24,1,PFE[20](24) ,二次平均趨勢值,0.007090411859515,二次平均預期報酬,4942.034525915586528,風險,697002.462456906796433
rank 25,1,PG[21](25) ,二次平均趨勢值,0.005922961763504,二次平均預期報酬,3401.792031159064663,風險,574339.691355112940073
rank 26,1,UNH[23](26) ,二次平均趨勢值,0.005791517842120,二次平均預期報酬,5460.052505459450913,風險,942767.104290006798692
rank 27,1,MCD[15](27) ,二次平均趨勢值,0.003096915211387,二次平均預期報酬,1284.143714496956136,風險,414652.525769887608476
rank 28,1,WMT[28](28) ,二次平均趨勢值,-257185402.991054803133011,二次平均預期報酬,-586.868951804041785,風險,438233.105023641081061
rank 29,1,VZ[26](29) ,二次平均趨勢值,-669062115.063511967658997,二次平均預期報酬,-1310.211465285316763,風險,510652.007550410518888
rank 30,1,XOM[29](30) ,二次平均趨勢值,-1112122266.126440763473511,二次平均預期報酬,-2612.736613215025955,風險,425654.182094517222140
2
rank 1,1,AAPL[0](1) ,二次平均趨勢值,0.058098762904497,二次平均預期報酬,40362.179787127759482,風險,694716.681893473141827
