H2Q
1
rank 1,1,MSFT[18](1) ,二次加權趨勢值,0.119655174145413,二次加權預期報酬,36397.774472991171933,風險,304188.888887982349843
rank 2,1,UTX[24](2) ,二次加權趨勢值,0.095423388003766,二次加權預期報酬,27069.658123028355476,風險,283679.490838869940490
rank 3,1,V[25](3) ,二次加權趨勢值,0.094248971704334,二次加權預期報酬,33328.769684461120050,風險,353624.756660645129159
rank 4,1,KO[14](4) ,二次加權趨勢值,0.085870672825520,二次加權預期報酬,20370.826278466745862,風險,237226.815723897190765
rank 5,1,DIS[6](5) ,二次加權趨勢值,0.075974042500835,二次加權預期報酬,27285.378340552582813,風險,359140.799178256478626
rank 6,1,MCD[15](6) ,二次加權趨勢值,0.073748222327583,二次加權預期報酬,18576.494128352795087,風險,251890.737729752319865
rank 7,1,PFE[20](7) ,二次加權趨勢值,0.071144353177557,二次加權預期報酬,18789.216258374028257,風險,264099.895763774111401
rank 8,1,MRK[17](8) ,二次加權趨勢值,0.069785519920082,二次加權預期報酬,28203.058357582271128,風險,404139.116393775213510
rank 9,1,PG[21](9) ,二次加權趨勢值,0.065355658891899,二次加權預期報酬,19339.815598499917542,風險,295916.465787433437072
rank 10,1,AAPL[0](10) ,二次加權趨勢值,0.064227118799820,二次加權預期報酬,24913.317527345574490,風險,387894.054612572479527
rank 11,1,AXP[1](11) ,二次加權趨勢值,0.063269344332218,二次加權預期報酬,44886.704183290705259,風險,709454.233437245362438
rank 12,1,CVX[5](12) ,二次加權趨勢值,0.054671898422734,二次加權預期報酬,16506.146125382223545,風險,301912.803498303110246
rank 13,1,CAT[3](13) ,二次加權趨勢值,0.051223729468974,二次加權預期報酬,35364.798920165740128,風險,690398.752429501502775
rank 14,1,NKE[19](14) ,二次加權趨勢值,0.050507156155702,二次加權預期報酬,19494.425873735326604,風險,385973.540336316800676
rank 15,1,MMM[16](15) ,二次加權趨勢值,0.044847575173163,二次加權預期報酬,16752.093517176817841,風險,373533.986006925231777
rank 16,1,WMT[28](16) ,二次加權趨勢值,0.043750756710335,二次加權預期報酬,10691.866360407504544,風險,244381.289932793995831
rank 17,1,VZ[26](17) ,二次加權趨勢值,0.036811262338491,二次加權預期報酬,12562.955832731444389,風險,341280.223351515887771
